binom,redlistCategory,orderName,familyName,ED,num.studies,page_views.x
Sphaerodactylus caicosensis,Least Concern,Squamata,Sphaerodactylidae,9,0,484
Sphaerodactylus callocricus,Critically Endangered,Squamata,Sphaerodactylidae,9,0,409
Sphaerodactylus celicara,Least Concern,Squamata,Sphaerodactylidae,9,0,319
Sphaerodactylus cinereus,Vulnerable,Squamata,Sphaerodactylidae,15,0,625
Sphaerodactylus clenchi,Near Threatened,Squamata,Sphaerodactylidae,9,0,219
Sphaerodactylus cochranae,Critically Endangered,Squamata,Sphaerodactylidae,10,0,338
Sphaerodactylus continentalis,Not Assessed,Squamata,Sphaerodactylidae,7,0,306
Sphaerodactylus copei,Near Threatened,Squamata,Sphaerodactylidae,10,0,503
Sphaerodactylus corticola,Least Concern,Squamata,Sphaerodactylidae,9,0,527
Sphaerodactylus cricoderus,Data Deficient,Squamata,Sphaerodactylidae,15,0,246
Sphaerodactylus cryphius,Endangered,Squamata,Sphaerodactylidae,14,0,277
Sphaerodactylus dacnicolor,Endangered,Squamata,Sphaerodactylidae,8,0,548
Sphaerodactylus darlingtoni,Near Threatened,Squamata,Sphaerodactylidae,10,0,302
Sphaerodactylus difficilis,Least Concern,Squamata,Sphaerodactylidae,10,0,543
Sphaerodactylus dimorphicus,Endangered,Squamata,Sphaerodactylidae,9,0,441
Sphaerodactylus docimus,Data Deficient,Squamata,Sphaerodactylidae,9,0,297
Sphaerodactylus dunni,Least Concern,Squamata,Sphaerodactylidae,20,0,309
Sphaerodactylus elasmorhynchus,Critically Endangered,Squamata,Sphaerodactylidae,8,0,284
Sphaerodactylus elegans,Least Concern,Squamata,Sphaerodactylidae,16,0,8624
Sphaerodactylus elegantulus,Data Deficient,Squamata,Sphaerodactylidae,9,0,530
Sphaerodactylus epiurus,Critically Endangered,Squamata,Sphaerodactylidae,8,0,304
Sphaerodactylus exsul,Not Assessed,Squamata,Sphaerodactylidae,8,0,247
Sphaerodactylus fantasticus,Least Concern,Squamata,Sphaerodactylidae,19,0,1852
Sphaerodactylus gaigeae,Least Concern,Squamata,Sphaerodactylidae,12,0,542
Sphaerodactylus gilvitorques,Data Deficient,Squamata,Sphaerodactylidae,10,0,543
Sphaerodactylus glaucus,Least Concern,Squamata,Sphaerodactylidae,19,0,3002
Sphaerodactylus goniorhynchus,Near Threatened,Squamata,Sphaerodactylidae,17,0,553
Sphaerodactylus graptolaemus,Least Concern,Squamata,Sphaerodactylidae,9,0,427
Sphaerodactylus guanajae,Not Assessed,Squamata,Sphaerodactylidae,5,0,253
Sphaerodactylus heliconiae,Near Threatened,Squamata,Sphaerodactylidae,10,0,406
Sphaerodactylus homolepis,Least Concern,Squamata,Sphaerodactylidae,9,0,209
Sphaerodactylus inaguae,Endangered,Squamata,Sphaerodactylidae,10,0,384
Sphaerodactylus intermedius,Endangered,Squamata,Sphaerodactylidae,4,0,345
Sphaerodactylus kirbyi,Vulnerable,Squamata,Sphaerodactylidae,9,0,2630
Sphaerodactylus klauberi,Least Concern,Squamata,Sphaerodactylidae,10,0,4800
Sphaerodactylus ladae,Endangered,Squamata,Sphaerodactylidae,9,0,272
Sphaerodactylus lazelli,Critically Endangered,Squamata,Sphaerodactylidae,9,0,319
Sphaerodactylus leonardovaldesi,Not Assessed,Squamata,Sphaerodactylidae,5,0,239
Sphaerodactylus leucaster,Least Concern,Squamata,Sphaerodactylidae,12,0,456
Sphaerodactylus levinsi,Least Concern,Squamata,Sphaerodactylidae,5,0,865
Sphaerodactylus lineolatus,Least Concern,Squamata,Sphaerodactylidae,9,0,325
Sphaerodactylus macrolepis,Least Concern,Squamata,Sphaerodactylidae,11,0,3634
Sphaerodactylus mariguanae,Endangered,Squamata,Sphaerodactylidae,9,0,414
Sphaerodactylus microlepis,Near Threatened,Squamata,Sphaerodactylidae,13,0,1719
Sphaerodactylus micropithecus,Data Deficient,Squamata,Sphaerodactylidae,9,0,11761
Sphaerodactylus millepunctatus,Least Concern,Squamata,Sphaerodactylidae,9,0,158
Sphaerodactylus molei,Least Concern,Squamata,Sphaerodactylidae,23,0,277
Sphaerodactylus monensis,Least Concern,Squamata,Sphaerodactylidae,5,0,248
Sphaerodactylus nicholsi,Least Concern,Squamata,Sphaerodactylidae,2,1,1423
Sphaerodactylus nigropunctatus,Least Concern,Squamata,Sphaerodactylidae,9,1,572
Sphaerodactylus notatus,Least Concern,Squamata,Sphaerodactylidae,19,0,3856
Sphaerodactylus nycteropus,Critically Endangered,Squamata,Sphaerodactylidae,9,0,187
Sphaerodactylus ocoae,Endangered,Squamata,Sphaerodactylidae,1,0,215
Sphaerodactylus oliveri,Endangered,Squamata,Sphaerodactylidae,6,0,500
Sphaerodactylus omoglaux,Endangered,Squamata,Sphaerodactylidae,10,0,210
Sphaerodactylus oxyrhinus,Endangered,Squamata,Sphaerodactylidae,10,0,721
Sphaerodactylus pacificus,Least Concern,Squamata,Sphaerodactylidae,9,0,309
Sphaerodactylus parkeri,Endangered,Squamata,Sphaerodactylidae,9,0,526
Sphaerodactylus parthenopion,Endangered,Squamata,Sphaerodactylidae,9,0,18994
Sphaerodactylus parvus,Least Concern,Squamata,Sphaerodactylidae,24,0,2832
Sphaerodactylus perissodactylius,Endangered,Squamata,Sphaerodactylidae,8,0,579
Sphaerodactylus phyzacinus,Endangered,Squamata,Sphaerodactylidae,9,0,239
Sphaerodactylus pimienta,Endangered,Squamata,Sphaerodactylidae,9,1,545
Sphaerodactylus plummeri,Endangered,Squamata,Sphaerodactylidae,9,0,473
Sphaerodactylus poindexteri,Not Assessed,Squamata,Sphaerodactylidae,12,0,267
Sphaerodactylus ramsdeni,Least Concern,Squamata,Sphaerodactylidae,16,0,438
Sphaerodactylus randi,Endangered,Squamata,Sphaerodactylidae,9,0,270
Sphaerodactylus rhabdotus,Endangered,Squamata,Sphaerodactylidae,8,0,293
Sphaerodactylus richardi,Near Threatened,Squamata,Sphaerodactylidae,11,0,369
Sphaerodactylus richardsonii,Not Assessed,Squamata,Sphaerodactylidae,10,0,610
Sphaerodactylus roosevelti,Near Threatened,Squamata,Sphaerodactylidae,11,1,901
Sphaerodactylus rosaurae,Least Concern,Squamata,Sphaerodactylidae,5,0,455
Sphaerodactylus ruibali,Endangered,Squamata,Sphaerodactylidae,9,0,355
Sphaerodactylus sabanus,Least Concern,Squamata,Sphaerodactylidae,10,0,1748
Sphaerodactylus samanensis,Critically Endangered,Squamata,Sphaerodactylidae,10,0,248
Sphaerodactylus savagei,Near Threatened,Squamata,Sphaerodactylidae,9,1,417
Sphaerodactylus scaber,Least Concern,Squamata,Sphaerodactylidae,9,0,295
Sphaerodactylus scapularis,Endangered,Squamata,Sphaerodactylidae,10,0,217
Sphaerodactylus schuberti,Critically Endangered,Squamata,Sphaerodactylidae,9,0,297
Sphaerodactylus schwartzi,Endangered,Squamata,Sphaerodactylidae,19,0,304
Sphaerodactylus semasiops,Endangered,Squamata,Sphaerodactylidae,10,0,510
Sphaerodactylus shrevei,Endangered,Squamata,Sphaerodactylidae,20,0,242
Sphaerodactylus siboney,Least Concern,Squamata,Sphaerodactylidae,9,0,244
Sphaerodactylus sommeri,Critically Endangered,Squamata,Sphaerodactylidae,9,0,462
Sphaerodactylus sputator,Least Concern,Squamata,Sphaerodactylidae,22,0,1834
Sphaerodactylus storeyae,Endangered,Squamata,Sphaerodactylidae,9,0,353
Sphaerodactylus streptophorus,Vulnerable,Squamata,Sphaerodactylidae,9,0,272
Sphaerodactylus thompsoni,Endangered,Squamata,Sphaerodactylidae,13,0,310
Sphaerodactylus torrei,Endangered,Squamata,Sphaerodactylidae,14,0,697
Sphaerodactylus townsendi,Least Concern,Squamata,Sphaerodactylidae,3,1,682
Sphaerodactylus underwoodi,Least Concern,Squamata,Sphaerodactylidae,8,0,318
Sphaerodactylus vincenti,Least Concern,Squamata,Sphaerodactylidae,10,0,2882
Sphaerodactylus williamsi,Critically Endangered,Squamata,Sphaerodactylidae,9,0,497
Sphaerodactylus zygaena,Endangered,Squamata,Sphaerodactylidae,10,0,192
Sphenomorphus acutus,Least Concern,Squamata,Scincidae,25,0,100
Sphenomorphus aignanus,Not Assessed,Squamata,Scincidae,6,0,45
Sphenomorphus alfredi,Data Deficient,Squamata,Scincidae,6,0,89
Sphenomorphus annectens,Not Assessed,Squamata,Scincidae,6,0,890
Sphenomorphus anomalopus,Data Deficient,Squamata,Scincidae,6,0,48
Sphenomorphus anotus,Not Assessed,Squamata,Scincidae,6,0,88
Sphenomorphus apalpebratus,Not Assessed,Squamata,Scincidae,34,0,45
Sphenomorphus bacboensis,Data Deficient,Squamata,Scincidae,6,0,46
Sphenomorphus bignelli,Least Concern,Squamata,Scincidae,6,0,40
Sphenomorphus brunneus,Least Concern,Squamata,Scincidae,6,0,44
Sphenomorphus buenloicus,Least Concern,Squamata,Scincidae,29,0,33
Sphenomorphus buettikoferi,Data Deficient,Squamata,Scincidae,6,0,39
Sphenomorphus cameronicus,Endangered,Squamata,Scincidae,6,0,38
Sphenomorphus capitolythos,Not Assessed,Squamata,Scincidae,6,0,32
Sphenomorphus celebensis,Not Assessed,Squamata,Scincidae,6,0,44
Sphenomorphus cinereus,Not Assessed,Squamata,Scincidae,5,0,68
Sphenomorphus concinnatus,Least Concern,Squamata,Scincidae,7,0,40
Sphenomorphus consobrinus,Not Assessed,Squamata,Scincidae,6,0,30
Sphenomorphus courcyanus,Not Assessed,Squamata,Scincidae,5,0,421
Sphenomorphus cranei,Least Concern,Squamata,Scincidae,2,0,34
Sphenomorphus crassus,Data Deficient,Squamata,Scincidae,6,0,37
Sphenomorphus cryptotis,Least Concern,Squamata,Scincidae,7,0,41
Sphenomorphus cyanolaemus,Least Concern,Squamata,Scincidae,13,0,62
Sphenomorphus darlingtoni,Least Concern,Squamata,Scincidae,6,0,182
Sphenomorphus derooyae,Least Concern,Squamata,Scincidae,6,0,40
Sphenomorphus diwata,Data Deficient,Squamata,Scincidae,27,0,42
Sphenomorphus dussumieri,Least Concern,Squamata,Scincidae,6,0,20204
Sphenomorphus fasciatus,Least Concern,Squamata,Scincidae,6,0,1317
Sphenomorphus forbesi,Least Concern,Squamata,Scincidae,6,0,32
Sphenomorphus fragilis,Least Concern,Squamata,Scincidae,6,0,31
Sphenomorphus fragosus,Data Deficient,Squamata,Scincidae,7,0,218
Sphenomorphus fuscolineatus,Least Concern,Squamata,Scincidae,7,0,42
Sphenomorphus grandisonae,Data Deficient,Squamata,Scincidae,6,0,36
Sphenomorphus granulatus,Least Concern,Squamata,Scincidae,6,0,27
Sphenomorphus haasi,Data Deficient,Squamata,Scincidae,6,0,39
Sphenomorphus helenae,Data Deficient,Squamata,Scincidae,6,0,35
Sphenomorphus incognitus,Least Concern,Squamata,Scincidae,33,1,45
Sphenomorphus indicus,Not Assessed,Squamata,Scincidae,36,0,10512
Sphenomorphus kinabaluensis,Least Concern,Squamata,Scincidae,7,0,41
Sphenomorphus latifasciatus,Least Concern,Squamata,Scincidae,5,0,30
Sphenomorphus leptofasciatus,Least Concern,Squamata,Scincidae,4,0,216
Sphenomorphus lineopunctulatus,Least Concern,Squamata,Scincidae,6,0,41
Sphenomorphus longicaudatus,Least Concern,Squamata,Scincidae,6,0,35
Sphenomorphus loriae,Least Concern,Squamata,Scincidae,6,0,28
Sphenomorphus louisiadensis,Least Concern,Squamata,Scincidae,6,0,33
Sphenomorphus maculatus,Not Assessed,Squamata,Scincidae,30,0,4635
Sphenomorphus maculicollus,Data Deficient,Squamata,Scincidae,6,0,34
Sphenomorphus maindroni,Least Concern,Squamata,Scincidae,2,0,666
Sphenomorphus malayanus,Not Assessed,Squamata,Scincidae,6,0,32
Sphenomorphus melanopogon,Least Concern,Squamata,Scincidae,6,0,36
Sphenomorphus meyeri,Least Concern,Squamata,Scincidae,6,0,22
Sphenomorphus microtympanus,Least Concern,Squamata,Scincidae,5,0,0
Sphenomorphus mimicus,Data Deficient,Squamata,Scincidae,5,0,21
Sphenomorphus mimikanus,Data Deficient,Squamata,Scincidae,6,0,24
Sphenomorphus minutus,Least Concern,Squamata,Scincidae,6,0,37
Sphenomorphus modiglianii,Not Assessed,Squamata,Scincidae,6,0,31
Sphenomorphus muelleri,Least Concern,Squamata,Scincidae,6,0,114
Sphenomorphus multisquamatus,Least Concern,Squamata,Scincidae,27,0,30
Sphenomorphus murudensis,Data Deficient,Squamata,Scincidae,6,0,27
Sphenomorphus necopinatus,Not Assessed,Squamata,Scincidae,7,0,47
Sphenomorphus neuhaussi,Least Concern,Squamata,Scincidae,6,0,25
Sphenomorphus nigriventris,Least Concern,Squamata,Scincidae,6,0,25
Sphenomorphus nigrolabris,Not Assessed,Squamata,Scincidae,6,0,46
Sphenomorphus nigrolineatus,Least Concern,Squamata,Scincidae,6,0,30
Sphenomorphus oligolepis,Not Assessed,Squamata,Scincidae,6,0,23
Sphenomorphus orientalis,Not Assessed,Squamata,Scincidae,7,0,0
Sphenomorphus papuae,Not Assessed,Squamata,Scincidae,6,0,48
Sphenomorphus praesignis,Least Concern,Squamata,Scincidae,36,0,28
Sphenomorphus pratti,Least Concern,Squamata,Scincidae,6,0,1289
Sphenomorphus puncticentralis,Not Assessed,Squamata,Scincidae,6,0,38
Sphenomorphus rarus,Data Deficient,Squamata,Scincidae,6,0,42
Sphenomorphus rufus,Data Deficient,Squamata,Scincidae,7,0,19
Sphenomorphus sabanus,Least Concern,Squamata,Scincidae,10,0,1709
Sphenomorphus sananus,Not Assessed,Squamata,Scincidae,5,0,0
Sphenomorphus sanctus,Not Assessed,Squamata,Scincidae,6,0,55
Sphenomorphus sarasinorum,Not Assessed,Squamata,Scincidae,41,0,12
Sphenomorphus schlegeli,Not Assessed,Squamata,Scincidae,6,0,11
Sphenomorphus schultzei,Least Concern,Squamata,Scincidae,6,0,17
Sphenomorphus scotophilus,Least Concern,Squamata,Scincidae,6,0,31
Sphenomorphus scutatus,Least Concern,Squamata,Scincidae,5,0,35
Sphenomorphus senja,Data Deficient,Squamata,Scincidae,7,0,28
Sphenomorphus sheai,Data Deficient,Squamata,Scincidae,6,0,31
Sphenomorphus shelfordi,Data Deficient,Squamata,Scincidae,7,0,15
Sphenomorphus simus,Least Concern,Squamata,Scincidae,7,0,22
Sphenomorphus solomonis,Not Assessed,Squamata,Scincidae,5,0,32
Sphenomorphus stellatus,Least Concern,Squamata,Scincidae,36,0,22
Sphenomorphus striolatus,Not Assessed,Squamata,Scincidae,7,0,20
Sphenomorphus sungaicolus,Least Concern,Squamata,Scincidae,7,0,20
Sphenomorphus taiwanensis,Not Assessed,Squamata,Scincidae,6,0,68
Sphenomorphus tanahtinggi,Data Deficient,Squamata,Scincidae,6,0,16
Sphenomorphus tanneri,Least Concern,Squamata,Scincidae,6,0,15
Sphenomorphus taylori,Data Deficient,Squamata,Scincidae,6,0,30
Sphenomorphus tenuiculus,Data Deficient,Squamata,Scincidae,6,0,14
Sphenomorphus tersus,Least Concern,Squamata,Scincidae,6,0,26
Sphenomorphus tetradactylus,Least Concern,Squamata,Scincidae,7,0,20
Sphenomorphus tonkinensis,Least Concern,Squamata,Scincidae,29,0,30
Sphenomorphus transversus,Data Deficient,Squamata,Scincidae,6,0,21
Sphenomorphus tridigitus,Near Threatened,Squamata,Scincidae,6,0,24
Sphenomorphus tritaeniatus,Near Threatened,Squamata,Scincidae,6,0,29
Sphenomorphus tropidonotus,Least Concern,Squamata,Scincidae,6,0,21
Sphenomorphus undulatus,Least Concern,Squamata,Scincidae,5,0,17
Sphenomorphus vanheurni,Not Assessed,Squamata,Scincidae,6,0,22
Sphenomorphus variegatus,Not Assessed,Squamata,Scincidae,25,0,1815
Sphenomorphus wollastoni,Data Deficient,Squamata,Scincidae,6,0,24
Sphenomorphus woodfordi,Least Concern,Squamata,Scincidae,6,0,19
Sphenomorphus zimmeri,Not Assessed,Squamata,Scincidae,5,0,30
Spilotes pullatus,Least Concern,Squamata,Colubridae,14,0,73563
Spilotes sulphureus,Least Concern,Squamata,Colubridae,12,0,0
Spondylurus anegadae,Critically Endangered,Squamata,Scincidae,5,0,151
Spondylurus caicosae,Near Threatened,Squamata,Scincidae,5,0,164
Spondylurus culebrae,Critically Endangered,Squamata,Scincidae,3,0,127
Spondylurus fulgidus,Endangered,Squamata,Scincidae,10,0,76
Spondylurus haitiae,Critically Endangered,Squamata,Scincidae,5,0,69
Spondylurus lineolatus,Critically Endangered,Squamata,Scincidae,8,0,79
Spondylurus macleani,Critically Endangered,Squamata,Scincidae,3,0,75
Spondylurus magnacruzae,Critically Endangered,Squamata,Scincidae,5,0,205
Spondylurus martinae,Critically Endangered,Squamata,Scincidae,6,0,79
Spondylurus monae,Critically Endangered,Squamata,Scincidae,6,0,140
Spondylurus monitae,Critically Endangered,Squamata,Scincidae,3,0,248
Spondylurus nitidus,Endangered,Squamata,Scincidae,6,0,106
Spondylurus powelli,Endangered,Squamata,Scincidae,6,0,6960
Spondylurus semitaeniatus,Critically Endangered,Squamata,Scincidae,4,0,154
Spondylurus sloanii,Critically Endangered,Squamata,Scincidae,4,0,236
Spondylurus spilonotus,Critically Endangered,Squamata,Scincidae,5,0,257
Spondylurus turksae,Critically Endangered,Squamata,Scincidae,5,0,66
Staurotypus salvinii,Near Threatened,Testudines,Kinosternidae,5,0,10090
Staurotypus triporcatus,Near Threatened,Testudines,Kinosternidae,5,0,12379
Stegonotus aruensis,Not Assessed,Squamata,Colubridae,2,0,0
Stegonotus batjanensis,Not Assessed,Squamata,Colubridae,2,0,0
Stegonotus borneensis,Least Concern,Squamata,Colubridae,2,0,0
Stegonotus cucullatus,Least Concern,Squamata,Colubridae,3,0,220
Stegonotus derooijae,Not Assessed,Squamata,Colubridae,2,0,0
Stegonotus diehli,Not Assessed,Squamata,Colubridae,2,0,0
Stegonotus florensis,Data Deficient,Squamata,Colubridae,2,0,0
Stegonotus guentheri,Data Deficient,Squamata,Colubridae,3,0,0
Stegonotus heterurus,Least Concern,Squamata,Colubridae,3,0,0
Stegonotus iridis,Not Assessed,Squamata,Colubridae,2,0,0
Stegonotus keyensis,Not Assessed,Squamata,Colubridae,2,0,0
Stegonotus lividus,Not Assessed,Squamata,Colubridae,2,0,0
Stegonotus modestus,Not Assessed,Squamata,Colubridae,2,0,0
Stegonotus muelleri,Near Threatened,Squamata,Colubridae,2,0,0
Stegonotus parvus,Not Assessed,Squamata,Colubridae,2,0,0
Stegonotus sutteri,Not Assessed,Squamata,Colubridae,2,0,0
Stellagama stellio,Least Concern,Squamata,Agamidae,35,0,3051
Stenocercus aculeatus,Least Concern,Squamata,Tropiduridae,6,0,0
Stenocercus albolineatus,Not Assessed,Squamata,Tropiduridae,6,0,0
Stenocercus amydrorhytus,Not Assessed,Squamata,Tropiduridae,6,0,0
Stenocercus angel,Near Threatened,Squamata,Tropiduridae,2,0,0
Stenocercus angulifer,Least Concern,Squamata,Tropiduridae,10,0,0
Stenocercus apurimacus,Least Concern,Squamata,Tropiduridae,14,0,0
Stenocercus arndti,Endangered,Squamata,Tropiduridae,5,0,0
Stenocercus azureus,Least Concern,Squamata,Tropiduridae,8,0,0
Stenocercus boettgeri,Least Concern,Squamata,Tropiduridae,7,0,0
Stenocercus bolivarensis,Data Deficient,Squamata,Tropiduridae,5,0,0
Stenocercus cadlei,Least Concern,Squamata,Tropiduridae,6,0,0
Stenocercus caducus,Least Concern,Squamata,Tropiduridae,14,0,0
Stenocercus carrioni,Endangered,Squamata,Tropiduridae,5,0,0
Stenocercus chinchaoensis,Vulnerable,Squamata,Tropiduridae,5,0,0
Stenocercus chlorostictus,Data Deficient,Squamata,Tropiduridae,5,0,0
Stenocercus chota,Least Concern,Squamata,Tropiduridae,8,0,0
Stenocercus chrysopygus,Least Concern,Squamata,Tropiduridae,10,0,0
Stenocercus crassicaudatus,Least Concern,Squamata,Tropiduridae,8,0,2245
Stenocercus cupreus,Least Concern,Squamata,Tropiduridae,7,0,0
Stenocercus doellojuradoi,Near Threatened,Squamata,Tropiduridae,8,0,0
Stenocercus dumerilii,Not Assessed,Squamata,Tropiduridae,6,0,0
Stenocercus empetrus,Least Concern,Squamata,Tropiduridae,9,0,0
Stenocercus erythrogaster,Least Concern,Squamata,Tropiduridae,6,0,0
Stenocercus eunetopsis,Least Concern,Squamata,Tropiduridae,9,0,0
Stenocercus festae,Vulnerable,Squamata,Tropiduridae,7,0,0
Stenocercus fimbriatus,Least Concern,Squamata,Tropiduridae,5,0,4644
Stenocercus formosus,Data Deficient,Squamata,Tropiduridae,13,0,0
Stenocercus frittsi,Least Concern,Squamata,Tropiduridae,6,0,0
Stenocercus guentheri,Least Concern,Squamata,Tropiduridae,3,0,0
Stenocercus haenschi,Critically Endangered,Squamata,Tropiduridae,6,0,0
Stenocercus huancabambae,Least Concern,Squamata,Tropiduridae,6,0,0
Stenocercus humeralis,Least Concern,Squamata,Tropiduridae,13,0,0
Stenocercus imitator,Least Concern,Squamata,Tropiduridae,11,0,0
Stenocercus iridescens,Least Concern,Squamata,Tropiduridae,7,0,0
Stenocercus ivitus,Data Deficient,Squamata,Tropiduridae,5,0,0
Stenocercus johaberfellneri,Not Assessed,Squamata,Tropiduridae,7,0,0
Stenocercus lache,Least Concern,Squamata,Tropiduridae,6,0,0
Stenocercus latebrosus,Least Concern,Squamata,Tropiduridae,9,0,0
Stenocercus limitaris,Vulnerable,Squamata,Tropiduridae,15,0,0
Stenocercus marmoratus,Least Concern,Squamata,Tropiduridae,12,0,0
Stenocercus melanopygus,Least Concern,Squamata,Tropiduridae,8,0,0
Stenocercus modestus,Endangered,Squamata,Tropiduridae,5,0,0
Stenocercus nigromaculatus,Data Deficient,Squamata,Tropiduridae,5,0,0
Stenocercus nubicola,Data Deficient,Squamata,Tropiduridae,5,0,0
Stenocercus ochoai,Least Concern,Squamata,Tropiduridae,12,0,0
Stenocercus orientalis,Least Concern,Squamata,Tropiduridae,9,0,0
Stenocercus ornatissimus,Near Threatened,Squamata,Tropiduridae,9,0,0
Stenocercus ornatus,Vulnerable,Squamata,Tropiduridae,8,0,0
Stenocercus pectinatus,Least Concern,Squamata,Tropiduridae,5,0,0
Stenocercus percultus,Least Concern,Squamata,Tropiduridae,9,0,0
Stenocercus praeornatus,Data Deficient,Squamata,Tropiduridae,6,0,0
Stenocercus prionotus,Least Concern,Squamata,Tropiduridae,5,0,0
Stenocercus puyango,Least Concern,Squamata,Tropiduridae,7,0,0
Stenocercus quinarius,Least Concern,Squamata,Tropiduridae,5,0,1403
Stenocercus rhodomelas,Vulnerable,Squamata,Tropiduridae,10,0,0
Stenocercus roseiventris,Least Concern,Squamata,Tropiduridae,14,0,0
Stenocercus santander,Least Concern,Squamata,Tropiduridae,6,0,0
Stenocercus scapularis,Least Concern,Squamata,Tropiduridae,14,0,0
Stenocercus simonsii,Endangered,Squamata,Tropiduridae,5,0,0
Stenocercus sinesaccus,Least Concern,Squamata,Tropiduridae,5,0,0
Stenocercus squarrosus,Least Concern,Squamata,Tropiduridae,6,0,1211
Stenocercus stigmosus,Vulnerable,Squamata,Tropiduridae,8,0,0
Stenocercus torquatus,Vulnerable,Squamata,Tropiduridae,8,0,0
Stenocercus trachycephalus,Least Concern,Squamata,Tropiduridae,6,0,0
Stenocercus tricristatus,Not Assessed,Squamata,Tropiduridae,5,0,0
Stenocercus variabilis,Not Assessed,Squamata,Tropiduridae,6,0,0
